Tweet,sentiment
"@Tonosifft Me lo perdí, toca verlo en diferido :(
",-1
"Espero que el iphone 7 salga antes del 21 de diciembre... porque seria un badtrip renovar contrato para tener el 6 :(
",-1
"En mi casa quieren más a los gatos que ami :( hasta los adormecen https://t.co/4pyhhHlCVK
",-1
"@De_aviacion No sirve el link :(
",-1
"joooo me esperaba algun hater... :(
",-1
"@mochamesta Lucy vende cosas lindas pero me gusta mas la senza , la ultima vez que compre un sostén ahi salio en 2400 en oferta :(
",-1
"Falta mucho para salir :(
",-1
"@SamyBotello Yo no quiero ver tus snap el primero me dio hambre *yo acá tomando agua* :(
",-1
"@Kekschen_Keksi arme Irina :(
",-1
"te puedo hacer un como te cae? .me aburro ahr — ya me lo hicieron hace otra cosa :( ah http://t.co/nArrDdiGPu
",-1
"Esa canción de Thinking Out Loud me hace llorar. Todavía estoy enamorado de ti :(
",-1
"escuchar las baladas de De Saloon no me ayuda en mi momento melancólico :(
",-1
"El no fue corner me hace acordar algo .Funes mori :(
",-1
"@LucasQers Si Lucas :(. No te odioquiero mas loco oh. Y si imaginate futura famosa acá ✋.
",-1
"@Miiiiiiiiiica_  asi parece :(
",-1
"Vieron cuando tenes un nudo en la garganta que ni agua podes tomar? Bueno así :(
",-1
"pero que sabía que su madre quería que él fuese valiente y es como :( Dean, no.
",-1
"Que horrible ni gusto a la comida le siento :(
",-1
"@ProyectoH4F esta vida es tan cruel, m perdi eso :(
",-1
"Enferma :(
",-1
"@DimeCurly Me da pena y todo, pero no entiendo :(
",-1
"@NoEphemeral soy la mascota. :(
",-1
"Me enamoré de alguien que está lejos de mi alcance :(
",-1
"@HmGerardo Ya ahora si me vas a seguir?:(
",-1
"Me duele mucho la garganta :(((((((((((((
",-1
"Todos me dan uf :(
",-1
"#PreguntaPisito  Alex cuando vienes a Mexico?! :((
",-1
"@Gionarvaez Jajajaj FUE PARA NO ACOMPAÑARME PORQUE TENÍAS HUEVA :(
",-1
"Hoy estamos peso en nuestras propias casas, no estamos seguros en ninguna parte. :(  https://t.co/9NwVtCkhxm
",-1
"@TruenoContinuo amigo no sabes a que hora :-( porque con mi tía estamos full viendo el fox sports para ver que onda
",-1
"Te extraño mi vida :(( https://t.co/x8nNoptbZo
",-1
"quiero y necesito a mis niñas yaa :(
",-1
"Terminando el domingo estudiando :(
",-1
"@HolaSoySussana siii dolor de panza me dio :(
",-1
"Dos locas en fuga es muy buena, Sofia Vergara es muy vergataria  :((
",-1
"@Jaryoficial https://t.co/ZBUHyyQYb8 ve este vídeo, super lindo y chiquito! ♥ tu carita de nervios, me hubiera gustado estar desde ahí! :( 2
",-1
"@_Jekakaa Jaja bueno vamos a ligar para que me acepten :(
",-1
"Males :(
",-1
"Nose si podria estar sin murga :(
",-1
"""Puta que se calientan con los Parra. Como si el resto de artistas valiera callampa ... ."" &gt;:(
",-1
"Gracias a Dios no tengo el cabello malo jajaja :(
",-1
"@chikeniall bien, gracias y tu? perdón por no responder antes, se me perdió en las menciones :(
",-1
"Si voy por ti :( pero es que... Déjame explicarte gordo :(  https://t.co/uyexrmNGWp
",-1
"Lo que te necesito, lo que me necesitas y lo que nos extrañamos es impresionante..Que se pasen rápido los meses :( http://t.co/zj3i5O5YU1
",-1
"945. Eres como la chica goals para mi y tuvimos la oportunidad de conocernos en un concierto pero al final nada y ojalá conocerte :(
",-1
"@isa_isa_mar @zeyocreativo por qué :(
",-1
"@jeniferamc @gerardocantor_ Jajajajajaja bueno el profesor no llego a dar la clase :(
",-1
"Yo estoy hecha mierda y todos me dejan sola :(
",-1
"@pauisthereason OH, ese tema :(
",-1
"Salgan, yo los amo a los dos, hacen linda pareja, son re tiernos jdsjdjjj. :-(  https://t.co/7ThAogrmbR
",-1
"@Infame_Calavera changos :( en mis tiempos no era asi. Que triste por los infames y su cha-fest. No se juega con la pizza eso es pecado
",-1
"@fknube Me quedé sin batería. :(
",-1
"Como cuando te llevas los tenis equivocados al trabajo y terminas sufriendo mucho. :(
",-1
"Soy una pendeja en botar el celular :(((
",-1
"Ya no puedo :(
",-1
"Los ultimos perdedores ni a cerebro llegaban. Ya mero a dedicar buenas rolas :(
",-1
"Lo único que sé y que quiero es VERTE :(
",-1
"Soy @AmoANatalia26 ..Necesito ese Kit para hacer mas amena mi vida de chacal :( @Natalia_Tellez #RetoPMTelehit y #TelehitMusicPMKit..x394
",-1
"tengo tanto miedo de que pase eso :(
",-1
"Que alguien venga y me de un abrazo lo necesitó :(
",-1
"@camilaaadenisee No te quiero nunca mas :(
",-1
"He abierto un armario y al lado del bote de nesquik hay uno de colacao, por qué &gt;:(
",-1
"este día no fue bueno :-(
",-1
"Y pensar que ahí tenía 14... .#Young #Girl #Me #Red #Black #Nice #QuieroVolver :( .PD: Salí con los… https://t.co/zrmbr4tCyd #
",-1
"se me fue la imaginacion que tenia :( y perdi el pulso
",-1
"me duelen las piernas :(
",-1
"@_Error4O4_ @iWill_Sv yo no lo estoy jodiendo. Ustedes son :(
",-1
"@ppdealva que pasó bebé? :( . Yo si estoy así tmre :(
",-1
"Tremenda plancha q  le pusieron a Martín :(
",-1
"Que aburrimiento. :(
",-1
"@leyzzaJg @hmgerardo son muchos,creo que no me quiere :(
",-1
"Yo tambien me quiero tirar tweet con alguien :(
",-1
"@DaniRep que pronto te vas hoy...  :(
",-1
"@JJLittleMonster mi amor incondicional lo has perdido :(
",-1
"qe feo qe esta ulises bueno :( no le qeda la barba ..
",-1
"Necesito trescientos mil :(
",-1
"yo queria subir :(
",-1
"A mi me encantan las flores, pero si me regalan flores me gustan que esten plantaditas y vivas, no en un ramo, odio los ramos :(
",-1
"@Adriannoe aún no asimilo todas las atrocidades del texto: vileza humana,traumas, niños matando animales y niños sin piedad, la locura!   :(
",-1
"@justheotherside Winamp antes lo hacia de forma automática, ya no :(
",-1
"Ya estoy al 60% :(
",-1
"@soojxngin solo me sé 3 jo :(
",-1
"Ya se acabo mi novela :(
",-1
"No quiero que mañana sea luness :(  :(
",-1
"@SoyJosephCruz nosotras te extrañamos :(
",-1
"Esas ganas de matar a las personas cuando te mienten es impresionante &gt;:(
",-1
"@eslamariav todos :(
",-1
"@f_aceless papaya, he dicho..Que es dulce y fresquita..Y me apetece :(
",-1
"@javiermaita14 Yo igual te extraño :(
",-1
"Extraño a mi mamá más que nunca :(
",-1
"que manera más bella la de ella la de aceptar casarse con él :( ""I'm not wearing a ring, I'm a surgeon"" 😭💖💖💖💖💖
",-1
"Quien quiere montar bicicleta? :( preferiblemente Giron.
",-1
"@bieebscody me duele el pecho de lo mucho que te echo de menos necesito volver a verte :-(
",-1
"JAJA Parce me encanta, RRRR mal todo ¿No? :(
",-1
"@PielJaguar No, hace tiempo que te la quite. :( .Y tú la mía de gay.
",-1
"@GillianVale15 quiero mi altar :( jajajaj 😂😂😂
",-1
"No hay ni un rol de famosos activo que no sea todo gente latina :(
",-1
"Viviendo en mis mejores años te me vuelves a cruzar :(
",-1
"Loooo peor ahora estoy enferma :(
",-1
"""algún día voy a despertar y ya no te extrañare más"" :(:
",-1
"@vegetta777  tengo sueño :( y no puedo dormir
",-1
"@dropemotions la gente es estúpida, aunque una amiga si me dijo que le empezó a enfadar :(
",-1
"Ya quiero un pinche celular :(
",-1
"voy a tener que cambiar &amp; controlar un poco mis celos :( :(
",-1
"no me siento bien :(  #GianmarcoEnClaroMúsica
",-1
"@sodahevd no te vuelvo a decir nada bonito pues &gt;:(
",-1
"¿A que hora es que somos TT? :(
",-1
"Mediciones de entrenamientos me dolió, pero perder la medición de mi @MaratonCdMx será muy triste. Mi primer @GarminMexico y todo mal :(
",-1
"Ay ño lo vuelvo a hacer :(
",-1
"La tesis, mi cruz, las señales y otras patrañas: :( «El cine sería la épica, la televisión la novela y el videoarte la poesía» Pola Weiss
",-1
"Le estoy haciendo fajitas sin tacc a Valentino. Si no se va de casa hoy, no se va mas :(
",-1
"Tengo sueño y eso que dormi temprano :(
",-1
"No puedo dormiiiir!!lpm...y si pienso q ya es lunes menos!!! :(
",-1
"Esto de no conocer más de 10 personas en la ciudad donde vives no esta tan cool :( #solita #sinapapacho
",-1
"Hola :( @gpmariano
",-1
"8969. Eres un moroso pero te quiero. Ah, la próxima me cuidas tu por Pedro :(
",-1
"#sofiaharrynonteloda.triste realtá. :(
",-1
"Que Aburrimiento :(
",-1
"@MqdeSade , gracias x el dato haré la prueba en las bencineras sospechosas :(
",-1
"@alejandrinaRL @3TT_Fans uuuuuuuy 🙊🙊🙊💕 jajaja ya no puedo dormir :(
",-1
"@villalobossebas amo verte en cada comercial ESPERO EL DIA :D #kca  ya no se que yacer para q me veas:( http://t.co/FzDgSAnhtJ
",-1
"me duelen los ojooooooooos :(:(:(:(:(
",-1
"cuando me decis que me merezco abrazar a brad me dan ganas de abrazaros a todas :(
",-1
"-Escuela nueva, actitud nueva, esta vez seré popular, tendré novia, seré el ma....-Joven, ¿sabía que no trae pantalón?.-Ya valió madres :(
",-1
"Voy a vivir traumada el resto de mi vida :(.
",-1
"Amor te extraño :( me haces falta en mi vida :(.quiero tenerte
",-1
"los mas lindos viven lejos :(:(
",-1
"@Bohaliciouss uhhh, deja te quito pues xD...P.D ella no tiene twitter :(
",-1
"@lopipedrini Io quiero :( pero no llego ni en pedo
",-1
"#Olay Triste estoy sin ti, te apuré hasta el cuello :( http://t.co/RnCTg3kUPa
",-1
"Aveces el orgullo nos hace volar tan alto y no deja que sintamos lo que en verdad existe en el corazon..–YO :(
",-1
"@ElRastaOk yo esperaba ver los 8 puntos q le hicieron supuestamente en la boca y nada :-(
",-1
"No, por favor... :( No quiero enfermarme.
",-1
"@MarleneeAndrea Nunca te vayas de masterchef :(
",-1
"@BrendaWonka123 hoy no te vi :(
",-1
"@RaycoKnoxville Eres una viciosa :(
",-1
"@santosjorgeh Estoy desolada :(
",-1
"Solo hay 1 :( http://t.co/3iuEHefPVW
",-1
"A dormir la alarma suena en menos de 6 horas :(
",-1
"No se que acabo de hacer ... :(
",-1
"@nunquamver @_bloodsucker__ Esto es culpa mía. :(
",-1
"@nombreenblanco siento que él tiene mejores intenciones que mucha gente en hollywood (re: tu último tuit) pero sigue no resultándole :(
",-1
"Extraño banda a mis mejores :(
",-1
"Queria verlo :( 💔
",-1
"Que angustia! Lo qué te amo padrino :(
",-1
"@Carlos_Twittah @Puchiny13 no me dejes bebe :(
",-1
"@_cesaarito awn :3 pero PAJASSS!! Porque siempre los quiero ver y ustedes JAMAS pueden!! :(
",-1
"que gustos estropeados que tienen mis wachas :(
",-1
"Que mal me siento :( gargaanta de mierda
",-1
"Sjdkfks el otro estado de wp del otro celular llevaba como 6 meses :(
",-1
"@arigameplays Tu canal solo tiene minecraft :(.
",-1
"@odiosomundo era Unai :( y si, me lo acabó de follar, es de los que tragan :D
",-1
"Yo quería ir al juego del zulia :(
",-1
"Quienes o quien sera ? &lt;-_-&gt;&gt; :(
",-1
"@villalobossebas sigueme pliss te amo y no lo sabes :( &lt;3
",-1
"Consentida desde siempreeeeeeee :(
",-1
"Se fue :( , a. Dormir
",-1
"Volver a dormir de un tirón... :( #deseos
",-1
"Te extraño tanto tanto tanto :(
",-1
"@Isa_yeli dile k se le quiere desde la distancia.. Heheh que le llegue please! :(
",-1
"@KriiSteran pero nada :(
",-1
"De recuerdo, me traje el palo de Hockey marcado en la cara... :-(
",-1
"quiero usar el celu y lo tengo q dejar cargando 12 horas jajajaja :(
",-1
"Que ganas de bailar a esta hora :(
",-1
"Una de cal y una de arena :(
",-1
"ahora  si el  diablo  anda suelto  y ba caminando por el pabimento   :(
",-1
"veo muy pocas posibilidades de que clarke y bellamy salgan pero serían tan lindos juntos basta :(
",-1
"Mi rodilla :(
",-1
"@paporroibo se me ha caído una plancha de acero (un soporte de tv) sobre el dedo gordo del pie, justo donde la uña :(
",-1
"@KevinJIM95 Nunca haría eso :(
",-1
"Alguien tiene un link para ver a Justin por fa? :(
",-1
"@IamNihill @TheDustinLuke   NO PUDE CONOCERLOS  :( ME SIENTO TRISTE :¨{
",-1
"Que Enbole Lpm y Mi Linda No Esta Conmigo :(
",-1
"@Coca_molina no :( solo en TV de xela
",-1
"Me siento muy solita :( quiero amor
",-1
"B.S.C 8-).Que Te Pasa :( !!.Viejo Amigo ....Contigo Buenas &amp; Malas B| !!!!
",-1
"Porque si :( - No es así    http://t.co/AavZP3hPtO
",-1
":( — watching Espinosa Paz un hombre normal
",-1
"@KevinMarttinez tas pal descanso chino, te tenia como un gran amigo :(
",-1
"que falta me hace mi celular jaja :(
",-1
"@melii_belen21 dejame en paz :( era el amor de mi vida, no entendes nada
",-1
"¿Es un albur todo eso? :(  https://t.co/FwHaBlB3FV
",-1
"Alguien que me la traiga?ya la quiero ver :(
",-1
"Quiero terminar el martin fierro :(
",-1
"Porqué todos me dicen que siempre tengo hambre? :(
",-1
"@mbaldenegro97 si y hoy es mi último día con datos :(
",-1
"Como cuando tú maestro de solfeo hace esto :( http://t.co/0Vz6li034L
",-1
"@soynimbus Pobre :(
",-1
"Feliz cumpleaños ala mejor abuela y ala unica que me queda :( te lo dije en persona y pasamos tu día… https://t.co/N35CwsoYKY
",-1
"Que horrible despertarme sabiendo lo que le paso a Torrico :(, me puso re mal
",-1
"Creo que se cago conmigo.....:(
",-1
"Tengo que parar de comeeeeer :(
",-1
"Encerio tengo que estudiar ? :( jaja
",-1
"Voy a necesitar de @heronsouls para que me diga libros que leerme porque :(
",-1
"20 aunque me de miedo tu voz cuando la haces ronca pero la extraño :(
",-1
"Xqqqqqq me despierto :(
",-1
"Mi suerte debe ser hereditaria :((
",-1
"Extraño a mis twitteros :(
",-1
"@erchepo es duro de verdad, mi familia la mayoria esta afuera :(
",-1
"No me quisieron comprar el cd de damas gratis ayer, ven que no tiene nada que ver ser hija única :(:(
",-1
"@paramxree qué tal sea solo a arg :(
",-1
"Necesito hablar con alguien :( estoy re triste
",-1
"@elaletinte me estaba yendo a dormir tarado :( jajajaj
",-1
"@KinoxRap la cuenta joven? a mi no me han cobrado nunca! pero me voy porque dejo de ser joven para ellos pronto :(
",-1
"Gangsta es de esas series que te dejan con ganas de más :(
",-1
"que ganas de verlos jugar a los 3 , xq tuvieron que perder ese partido xq xq xq xq :( http://t.co/Bay8ikah9g
",-1
"@trxnagiselle hoy imy :(
",-1
"Viste cuando Lees algo que no te gusta , y te destruye x dentro bueno haci :( que vacioo.
",-1
"@EspeYaoUserName no te sientas culpable por sentirte joven... los años pasan y no nos damos cuenta :(
",-1
"@brutaltragedies @Renfe oh! Cabrones!! :-(
",-1
"bariloche te ignoro totalmente :((((((((
",-1
"@Mili_Rolon Jajajajajajaja terrible toto yo quiero :(
",-1
"Por k me ignoras :( @ElJuanpaZurita
",-1
"Uy Si Que Violencia :( http://t.co/JG0HxwdfcW
",-1
"Por favor! :( #RetoPMTelehit #TelehitMusicPMKit @Natalia_Tellez
",-1
"hpt le cae la madre a el que no me de los buenos dias :(((.
",-1
"@teateiaenea_ @eseaeseachee_ en serio :(
",-1
"Yo no tengo presidente y tampoco chikungunya :(
",-1
"Como cuando sales con alguien y van al cine, compran palomitas, pero ves que la morra come de una en una y no puedes agarrar todo el puño :(
",-1
"@ChristabethRB jaja ya sé! Soy re maricona! :(
",-1
"@Aslandilara79Dd valla ama :(
",-1
"@SofyBianchiOMG La gente me jode la vida :( re si
",-1
"4276 extraño hablar contigo :(
",-1
"@Bapaper por qué último? :(
",-1
"@mimoyh sabes que no me puedo relajar. Soy un mono intenso...:(
",-1
"@Gabrieljcq jajajajajasjajsajsajsaasjajajajjaja :(
",-1
"@d_pcas :(  Pero ni en un terremoto...
",-1
"Hoy no he comido nada :(
",-1
"@Charisardxd jo...  Me has herido la patata.  :(
",-1
"Pero chico, qué haces... ya basta :( https://t.co/hgPHmN3Opn
",-1
"loco hay un jugador categoría 98, 3 años mas chico que yo y esta en el banco de suplentes y yo estoy aca comiendo arroz  :( jajajajaja
",-1
"@Negrooooon  deja lo tengo porque Miguel participa por las camisetas de peñarol jaja.  Pero quiero entenderlo y no me sale  :(
",-1
"@Mjoe_Reinoso votar, por que el hecho de no votar le da mas oportunidad a Baldizon :((
",-1
"@SofiaSosa_ yo tmb :(
",-1
"Un abrazo... Solo eso necesito :(
",-1
"lpm no puedo tener la autoestima baja :( :(
",-1
"Muy mal... :(
",-1
"nooooo! que pena de verdad... :(
",-1
"y lo más tonto es que aun te extraño :( http://t.co/wfupPseV7H
",-1
"Oh.. Pensava que era a Gold :(
",-1
"Tardisimo lo vi :( mala mía  https://t.co/ddT65heGXQ
",-1
"Estaría necesitando un amigo, un mejor amigo, posta. Uno con el que pueda confiar en todo :( lo necesito mucho.
",-1
"@ErikaDanielaaRC buenaaaaaaa jajaja degame en pas :(
",-1
"@AyDtodo Pero estás vacilando en España, al menos haces cosas nuevas mientras tanto :(
",-1
"Alguien que este muuy al pedo y me mande wpp? Asi me hagan el aguante mientras estudio :( ajajajaj
",-1
"TE EXTRAÑO CON TODO MI CORAZON :(
",-1
"Mañana trabajo temprano :(
",-1
"@paulinaUchile la historia de mi vidaaaaa :(
",-1
"Que gobierno del orto la verdad. Pobre gente... :( #Tucumanazo
",-1
"Ya en serio alguien dígale al guapísimo que me deprime más no verlo :( #tuitdelberrinche
",-1
"No he sentido a Cristiano :(
",-1
"@alesegoviia Pero siempre contestó rápido, hasta tu mención en Twitter :( http://t.co/d4oDtrVI7Y
",-1
"Extraño los audios :(
",-1
"@cineplanet los 2 personajes son: Ilsa Faust y Benji Dunn ..quiero ganar! Nunca gano nada :(
",-1
"Ahora le voy a pasar videitos así a todo el mundo porque aw :(
",-1
"@aagusalegree jajajajaja te odio.. :(
",-1
"Que vuelva el feriado simpson :(
",-1
"#VOTELouisGirls.#MTVHottest One Direction.El negro atras :( http://t.co/gt8mQrjYTS
",-1
"@Juegue_Balon antes yo no tenia que elegir.. los tenia a los dos :(
",-1
"@Jessica_EV8 @liziTG y por qué yo? :( yo di el nombre turco y nadie quizo ni mi padrino oropezita
",-1
"@suseeeth :( solías ser así conmigo :(
",-1
"Me Siento Sola Y Triste :(
",-1
"Es mi cumpleaños. Dame torta. ¿? :( https://t.co/1KNbK0JbB9
",-1
"@HDA_Arlyne mayor o no, mientras me mantengan voy bajo esas reglas :( JAJAJ que trist vida. lo unico que envidio de las grillas jajajajaja
",-1
"Nada para mi!  :(
",-1
"@jg_rex22 mejor racumin,  jajajaja ok no :(
",-1
"PERO MARRISH :(((( Y STALIA :((((  https://t.co/BdP8IfDe4v
",-1
"Ay, no hablen de gordas y flacas, no acomplejen a la gente :(
",-1
"Todo menos gripa :(
",-1
"Lo Sos Todo &lt;3 :(
",-1
"edad? — 21 casi 22 :( http://t.co/43ItQ14pWS
",-1
"@no_medejescaer esta bien que soy poco expresiva pero tampoco asi :( sabes q te quiero
",-1
"@Lecpkim17 Dejaste smite por la paz?:(
",-1
"matias se llevo mi cel!! :(
",-1
"Me comería to Wendys con esta hambre :-(
",-1
":(😭😭😭 te extraño abuela
",-1
"@xCandyCrushh Yo te doy lo que tu quieras :(
",-1
"@NiallOfficial quiero pasar el resto de la noche hablando contigo pero tengo mucho sueño niall :(
",-1
"Que fuerte concentrarte siempre en cuidarlo y luego un dia sacar el chip y decir not anymore... :(
",-1
"@littlehawke_cw Ooow lo siento ¿te ofendí? :( Deberías estar ofendida por un apodo tan ridículo.
",-1
"@AldiiWalker. Siiiii todo maal.! Jajajaja :(
",-1
"Jajajajaja se enojó Ayelen :( ah jaja
",-1
"@divazafk me alegro beba, bien, que haces?.Si, te extrañaba :(
",-1
"Si no contesto las menciones o twitteo mas es por que mi tlf murio :(
",-1
"Las cosa que me pongo a pensar :(
",-1
"Necesito ese Kit para hacer mas amena mi vida de chacal :( @Natalia_Tellez #RetoPMTelehit y #TelehitMusicPMKit..x48
",-1
"@Soy_UnaGuitarra jajajajajaja :( siempre me ganas :'(.Te quiero. ❤
",-1
"Hasta por tw quieren que engorde. Asi no se puede hacer dieta señores, y despues quieren ver 90 60 90. Tereho japiro tunare :(
",-1
